id,text,target
18120,"""얘들은 진심 죄질이 너무 더럽다. 면상들도 토쏠리고. 관상이 과학이네.""",이 사람들은 죄질이 너무 더럽다. 외모도 마음에 들지 않는다.
18134,어케뺏냐씨baenga,어떻게 뺏지?
18173,댓글 성비 ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ 남자가 여자 도와준 선행 기사까지 와서 물타기 하네 ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ 진짜 한국여자는 멸종이 답,댓글 성비가 놀랍다. 남자가 여자를 도와준 선행 기사에서도 본질을 흐리고 있다. 한국 여성들의 행동이 마음에 들지 않는다.
18187,"""이제 가짜뉴스 허위사실유포댓글도 징역형이라던데 틀딱들 콩밥많이드시겟다ㅋㅋㅋ""","이제 가짜뉴스, 허위 사실 유포 댓글도 징역형이라는데, 처벌받는 사람들이 많을듯하다."
18189,지들이 성격 뭐같애서 왕따당해놓고 저 ㅈㄹ,자기들이 성격 나빠서 따돌림 당한것 같다.
18199,"""미관저 담넘는 년들은 가만히 있으면서 짭새들 하여간...""",미국 관저 담 넘는 사람들에게는 별로 대응하지 않은 경찰의 행동이 옳지 않다
18258,머리딸려 얼굴딸려 솔직히 키말곤 볼게없다 얘를 좋아하는 사람들 보면 이유를 모르것다,나는 저 사람을 왜 좋아하는지 모르겠다.
18271,"""주사파 좌빨의 망국정책에 대한민국이 참혹하게 죽어가고 있는 중이다!!""",좌파의 정책이 대한민국에 좋지 않은 영향을 끼치고 있다.
18286,"""아공 이뻐라^^ 여자는 이쁘면 다됨. 못생기고 화장만 한 .년들은 꼴깝틀지마라""",나는 여자에게 외모가 제일 중요하다고 생각한다
18295,"""감정으로 모든 걸 해결해온 그 성별들 눈엔 이게 당연 이해안되겠지 ㅋㅋ""",감정으로 모든 걸 해결하는 건 옳지 않은 방법이다
18314,얼굴이 엄청 부담스럽다 휴~~,나는 당신의 외모가 마음에 들지 않습니다
18319,유재석 거품.. 예능 이새끼가 다말아먹음.. 퇴물..,유재석이 고평가되고 있다. 예능에서 그다지 빛을 발하지 못하고 있다. 예전에 비해 주춤하는 것 같다.
18320,"""으 쪽바리 어디서 배워먹은 버르장머리냐 쓰레기집단 일본놈들""",저는 일본인들을 좋아하지 않습니다
18339,"""문재앙 축폭망!! 저시키 언제 정신 차리냐?? 어직도 핵돼지 비서질 하고 자빠졌노""",문재인이 빨리 정신을 차렸으면 좋겠다. 북한 편들지 않았으면 좋겠다
18347,"""반일집회하는 달창들 죄다 쉰내나는 노인네들이더라 달창들 정체가 틀딱 빨갱이들이었음""",반일집회하는 사람들 죄다 노인분들이더라 그 사람들은 노인이자 극단주의 성향자들이다
18354,"""일본은 세계의 암덩어리 같다""",일본은 세계에 악영향을 미치고 있다.
18386,"""생긴거봐라 개역겹네 ㅋㅋ 하는짓도 싫지만 생긴것도 엿같네 캬악퉵""",행동과 외형 모두 그다지 좋아하지 않는다.
18428,햐 ..진짜 우리나라가 얼마나 개ㅈ호구로 보였으면 저럴까 ㅠㅠㅠ,하.. 진짜 우리나라가 얼마나 만만해 보였으면 저럴까 ㅠㅠㅠ
18505,문재앙 넌 빠져라 좀,문재인이 가만히 있었으면 좋겠다.
18509,"""대똥년=최순실.상궁=배근혜.내시=정호성""",나는 이상한 소리를 하고 있다.
18526,"""요즘 부산 울산 인종들 왜 이케 이상두한가?""",요즘 부산 울산 사람들 왜 이렇게 이상해?
18581,"""저3끼 면상보면 한달전에 먹은 저녘도 토나온다 병 sin 쐑끼""",저는 저 사람이 좋지 않습니다
18614,여전히 못생겼구나,여전하구나
18635,동생 표정 졸라띠껍네,동생 표정이 마음에 들지 않는다.
18637,"""미친세상이여 ~ 종북좌파가 설치니 이게나라냐?""","""별난 세상이여 ~ 종북좌파가 설치니 이게나라냐?"""
18665,"""고민정도 문죄앙똑같은 개 소 리""",고민정과 문재인의 의견에 동의하지 않는다.
18675,"""사드갈등이후 짱깨의 진심과 오만함을 순진한 한국인들이 알아버린거~~~""","사드 갈등 이후, 중국의 진심과 오만함을 순진한 한국인들이 알게 되었다."
18678,쪽바리없는 방탄 더 우월해보임 ~~,일본인이 없는 방탄이 더 우월해보인다.
18693,첫화부터 흥행씹망 쇼미7보다 망할듯;,첫화부터 흥행 안 됨 쇼미7보다 안 될 듯;
18704,"""국토부 판 검사 까지 썩을 되로 썩어빠진 개한민국 미래가 어둡다""",국토부 판 검사 까지 부패한 대한민국의 미래가 어둡다
18726,"""와꾸 십창ㅋㅋ더럽게생김""",당신의 외모가 마음에 들지 않습니다
18727,"""중국이랑 고통나눈다고 했는데 짱깨는 외면함 ㅋㅋ""",중국이랑 고통나눈다고 했는데 중국은 외면하네요 ㅋㅋ
18746,쿵쾅이들 많아 쿵쾅 쿵쾅,남성혐오자들 많아
18755,못생긴것들 마음씨라도 이뻐야 복받는데 질투좀그만햐,외모가 빼어나지 못한 사람들 마음씨라도 이뻐야 복받는데 질투좀그만햐
18758,내가 예상했던대로네ㅋㅋㅋㅋ 이제부터 기집들 지네가 불편했던 일에 MSG톡톡 뿌려서 다 공론화시키려고할꺼다ㅋㅋㅋ 한심한 기집들,내가 예상했던대로네 ㅋㅋ 이제부터 여자애들 자기가 불편했던 일에 msg 뿌려서 다 공론화시키려고 할거다 ㅋㅋ
18764,"""그래서 클리앙이 틀딱모임이냐? ㅋ 난독증새끼야 ㅋㅋ""",클리앙은 나이가 많아 보입니다. 이해를 못하셨군요
18790,"""짱개들 사드 보복 생각하면 치가 떨린다""",중국의 사드 보복에 매우 화가 난다.
18798,김다미 연기 넘 잘하긔 박서준 쫌 못생 ㅠㅜ,김다미 연기 너무 잘하고 박서준은 매력적이게 생겼다.
18812,"""소비고 자시고 ㅅㅂ 코로나라 막어라 다 디지게 생겼다""",소비고 자시고 코로나나 막아라
18848,"""개독들아 열심히 나베 쉴드질 하느라 고생들이 많다.""",나경원을 무조건 옹호하지 않았으면 좋겠습니다
18849,"""나이처먹고 하는꼬라지봐라 ㅈ같이생가지고 애한테""",아이를 대상으로 당신의 행동은 나잇값을 못 하는 것 같다.
18861,짱개부부소식은 왜자꾸뿌리냐 중국가서해라,중국인 부부의 소식을 왜 자꾸 알라지? 중국에 가서 해라.
18874,"""이 ㄱㅅ야 문재앙 똘마니 ㅅㄲ야 너같은 ㄴ은 정권바뀌면 감방 1순위야 ㅉㅉ""",나는 당신 같은 문재인 추종자가 싫다
18878,솔직히 엄마 일도안닮음...못생긴 여자 추성훈인데,딸이 엄마보다는 아빠를 똑 닮았다.
18885,폭력돼지 고현정 이제 그만 좀 나와라,폭력을 행사한 고현정을 이제 그만 보고 싶다.
18887,"""니년조국은 일본인데 왜 한국에서 국회의원 하고잇니""",너는 왜 국회의원이 친일을 하고 있니?
18894,"""김돼지 집안은 같은 민족 아니여~~~착각 하고들 있네""",김정은 집안은 같은 민족이 아니라고 생각한다.
18920,현빈은 팔팔한 20대랑 결혼해요 왜 늙은 노땅이랑 ㅠㅠ,현빈이 나이가 어린 사람과 결혼하면 좋겠다
18929,요즘 이새기들 문제 많더만,요즘 이 사람들 문제 많더만
18954,"""이 인간은 생각이 일제시대에 머물러 있군 ! 틀딱 중에 개~ 틀딱 ㅋㅋㅋ""",이 사람은 생각이 일제시대에 머물러 있군! 고집이 강한 것 같다.
18970,"""대깨문맘충들 뒤져라""",나는 문재인 지지자들이 싫다
18990,"""본인들 역사도 모르는데 한국 역사을알까 잡종민족""",저 민족은 한국 역사에 관심이 없을 것 같다
19001,"""여군은 장교인데? 메퇘지 뇌는 역시 대단해 ㅋㅋㅋ""","여군은 장교인데, 뭔가 잘못 알고 있는 것 같다."
19004,"""쓰래기 년들 대한자 떼라 OOO들아""",나는 비아냥거리고 있습니다.
19010,토토간가 토나완가. 씹도 90년대 추억팔이 솔직히 씹노잼. 응안봐,90년대 추억을 소재로 하는 토토가가 그다지 재미있지는 않다. 나는 보지 않을 것 같다.
19015,계집들은 뭔데 여기 댓글다냐?ㅋㅋ,여성들이 여기에 의견을 표출하는 게 마음에 들지 않는다.
19052,"""정은이눈에도 재인이가오지랖 떠는 늙은이로보는군 ,북에살앗으면 죽었겠는데,,""",김정은의 눈에도 문재인의 행동이 좋게 보이지 않을 것 같다.
19065,드러운 새끼,나는 저 사람이 싫다
19180,"""나 중1 인데 정액나옴 필리핀가서 필리핀년들 임신시키고 아기 낳게 해야지 ㅎㅎ""",나 중1인데 성적으로 이상한 생각을 가지고 있다.
19189,"""개독 목사들의 아집으로 밖에 안보인다.""",기독교 목사들의 아집으로밖에 안 보인다.
19190,"""쓰레기같은 개독새끼들""",기독교인을 별로 좋아하지 않는다.
19245,"""북돼지하고 문지랄하고 트럼프 속이려다 딱 걸렸구만""",북한과 문재인이 트럼프를 속이려다 발각되었다.
19259,음주운전한것도 아닌데 왜들 ㅈㄹ이신지?,음주운전을 한 것도 아닌데 왜 다들 난리이신지?
19283,"""나라를 좀먹는 퇴치해야할 종족들; 짱깨. 게이""",중국인과 성소수자가 나라에 좋지 않은 영향을 끼치고 있다.
19311,참고로 여자는일본여자가최고!! 반도계집년들이랑은 비교불가!,한국 여성보다 일본 여성을 훨씬 선호한다.
19344,이제안믿음ㅋㅋㅋㅋ 씹투운동으로 변질된지 오래,이제안믿음ㅋㅋㅋㅋ 억지 미투운동으로 변질된지 오래
19347,"""일베와 틀딱 태극기들이겠지""","""일베와 나이 지긋하신 태극기 부대 사람들이겠지"""
19348,"""교사보다 맘충들이 문제!! 얼마나 짜증나게 했으면 그랳겠어""",교사보다 본인의 아이만을 생각하고 행동하는 학부모가 문제라고 생각한다. 얼마나 짜증나게 했으면 그랬을까?
19352,고주원 나이는 어디로 먹었....속이 좁네,고주원이 나이에 맞는 행동을 했으면 좋겠다. 관대하지 못하다.
19406,언플ㅈㄴ하네,언론 플레이가 너무 심하다.
19413,한국에서여자가이혼하면죄다..개쳐맞더라도 그냥살아야지 어데여자가이혼하고자랑질이야...이래서여자는진짜개쳐맞아야한다니까,한국에서 여자가 이혼하면 죄다. 맞더라도 그냥 살아야지. 이혼은 자랑거리가 아니다.
19424,"""경찰을 폭행했으니까 저렇게 체포 당한거지 . 나이값도 못하는 것들 ㅉㅉㅉ""",경찰을 폭행했으니까 저렇게 체포 당한거지
19442,"""에라이 좌빨어용지들아~~""",이런 진보주의자들아~~
19448,돈떨어졌을때 됐지 감성팔이 평균나이 40ㅋㅋ 극혐,돈떨어졌을때 됐지 감성으로 선동하는 평균나이 40ㅋㅋ 너무 싫네
19475,그렇게 아니라더니 나쁜시끼 다시는 안보고싶다.더럽고 추악해,그렇게 아니라더니 나쁜 사람 다시는 안 보고싶다. 정말 싫다
19527,"""문재인 지지자들아 대책을 가지고 와라 멍멍짖지말고""",문재인 지지자들이 의미 없는 이야기보다는 대책을 제시했으면 좋겠다.
19531,오달수님 근거도 없이 악플 다는 빨갱이 쌔끼들 전부 고소해서 운지시켜주세요^^,오달수님 근거도 없이 악플 다는 사람들을 전부 고소해서 처벌해주세요.
19562,"""응? 이산가족 생긴거가 왜 남한잘못? 이새이 진짜 못말리는 빨갱이네""",이산가족이 생긴 게 남한의 잘못은 아니라고 생각한다. 이 사람은 친북 성향이 강한 것 같다.
19565,내가 좌파를 싫어하는 이유^^ 겉으론 도덕성 운운하며 뒤에선 ㅈㄴ 추잡한 짓거리하는 ㅆㄲ들이거든ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ위선이라는 동력이야말로 좌파의 핵심이자 본질임 오달수 이윤택 스타일 면상 좀 봐라 꼭 그렇게 티를 내고 다닌다,"내가 좌파를 싫어하는 이유는, 겉으로는 도덕성에 대해 이야기하지만 뒤에서는 비도덕적인 행동을 하기 때문이다. 위선이라는 동력이 좌파의 핵심이자 본질이라고 생각한다. 오달수, 이윤택과 같은 사람을 보았을 때 쉽게 알아챌 수 있다."
19573,"""쪽발이들이 여기까지 와서 댓글을 다네.""",일본사람들이 여기까지 와서 댓글을 다네
19610,중국 발암 미세먼지에는 아무말 못하는 ... 일본만? NO jain No pain,중국 미세먼지 에는 아무말도 못하고 일본만 배척해
19616,"""결론이 젤 황당하다 ㅋㅋ 페미니즘은 그냥 정신병 그 이상도 이하도 아님""",결론이 이해가 되지 않는다. 페미니즘은 옳지 않은 사상이라고 생각한다.
19630,"""한족의 개, 조선족도 날려 버려라!""",중국을 좋아하는 조선족을 좋아하지 않는다.
19676,니깟깨 이뻐봣짜 40넘엇꾸 이뿌기전에 인성좀돼라 허긴 텅비어보여,예쁜 것도 좋지만 인성도 중요하다. 내면도 가꾸었으면 좋겠다.
19692,황하나 구엽네 ㅋㅋㅋ '믹키'유천 이색히 ㅋㅋㅋㅋㅋ밐키마우스 탈이나 뒤집어쓰고 광대짓이나 하지 ㅋㅋㅋ감히 저런 구여운 아이를 건드려?ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ,황하나 귀엽다 믹키유천 귀여운 아이를 건들지 마라.
19718,"""이 일로 대깨문 20대들 정신좀 차리시길 어휴....""",이 일로 문재인을 지지하는 20대가 각성하길 바란다.
19745,"""그래서 자한당하고 일베 틀따기들이 남북관계 개선을 반대하는거네 ~""",그래서 자한당하고 일베 사람들이 남북관계 개선을 반대하는거네~
19753,극단전선택 ㅅㅂ 이런거 기사내지말라고 게OOO 기좌새퀴들아,극단적 선택에 대해 기자들이 기사를 내지 않았으면 좋겠다.
19762,"""공산당 수준이 이렇지 머 ㅋㅋㅋ난 문재인 빨면서 중국 욕하는 씹@새들 이해가 안되""",공산당이 이럴 줄 알았다. 문재인을 지지하면서 중국은 욕하는 사람들이 이해가 되지 않는다.
19776,얘는 자세히 볼수록 못생겼다 여자애가 좀 징그럽다고 해야하나 하지만 가수는 실력이지,비주얼 담당은 아니지만 가수는 실력이지
19816,"""징기스칸의 후예 답군... 짱깨 따윈 개무시""",징기스칸의 후예 답군.. 중국인을 무시한다
19852,인위적 짝찌기의 표본 ㅋㅋㅋㅋㅋㅋ ㅅㅂ 있는것끼리 선한번처보고 결혼하는 ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅅㅂ 밥맛이다,나는 조건에 맞춘 인위적인 결혼이 보기 불편하다
19855,"""와... 온라인헌금... 돈만쳐내놔라네.... 미친나라 한국.""",와 온라인 헌금 돈만 내놔라네 이상한 한국
19890,임지연 같은 얼굴도 배우 하는 세상. ㅎㅎㅎㅎ그런데 다스는 누구겁니까 ????,임지연의 얼굴이 마음에 들지 않는다.
